Date,AAPL,IBM,MSFT,GOOG
2010-01-04,6.57,91.51,23.99,312.2
2010-01-05,6.58,90.4,24.0,310.83
2010-01-06,6.48,89.81,23.86,302.99
2010-01-07,6.47,89.5,23.61,295.94
2010-01-08,6.51,90.4,23.77,299.89
2010-01-11,6.45,89.45,23.47,299.43
2010-01-12,6.38,90.17,23.31,294.14
2010-01-13,6.47,89.97,23.53,292.45
2010-01-14,6.43,91.41,24.0,293.82
2010-01-15,6.32,91.04,23.92,288.92
2010-01-19,6.6,92.67,24.11,292.71
2010-01-20,6.5,89.99,23.72,289.12
2010-01-21,6.39,89.12,23.27,290.4
2010-01-22,6.07,86.7,22.45,273.98
2010-01-25,6.24,87.13,22.73,268.99
2010-01-26,6.32,86.88,22.87,270.2
2010-01-27,6.38,87.28,23.0,270.04
2010-01-28,6.12,85.5,22.61,266.15
2010-01-29,5.9,84.56,21.85,263.98
2010-02-01,5.98,86.13,22.03,265.51
2010-02-02,6.02,86.73,22.06,264.57
2010-02-03,6.12,86.82,22.2,269.4
2010-02-04,5.9,84.98,21.58,262.41
2010-02-05,6.0,85.34,21.72,264.65
2010-02-08,5.96,84.58,21.49,265.74
2010-02-09,6.03,85.5,21.72,267.22
2010-02-10,5.99,85.23,21.7,266.23
2010-02-11,6.1,85.86,21.8,267.2
2010-02-12,6.15,86.05,21.65,265.56
2010-02-16,6.25,86.91,22.08,269.64
2010-02-17,6.22,87.67,22.27,268.1
2010-02-18,6.23,88.7,22.56,270.6
2010-02-19,6.19,88.27,22.41,269.37
2010-02-22,6.16,88.03,22.38,270.39
2010-02-23,6.05,87.76,22.07,266.54
2010-02-24,6.16,88.54,22.3,264.74
2010-02-25,6.2,88.18,22.28,262.23
2010-02-26,6.28,88.24,22.33,262.42
2010-03-01,6.42,89.22,22.6,265.35
2010-03-02,6.41,88.42,22.17,269.52
2010-03-03,6.43,88.05,22.17,271.64
2010-03-04,6.47,87.94,22.3,276.26
2010-03-05,6.72,88.31,22.27,281.05
2010-03-08,6.73,87.72,22.3,280.19
2010-03-09,6.85,87.13,22.43,279.05
2010-03-10,6.91,87.18,22.56,287.15
2010-03-11,6.93,88.55,22.73,289.48
2010-03-12,6.96,88.79,22.8,288.69
2010-03-15,6.87,88.71,22.81,280.54
2010-03-16,6.89,89.29,22.88,281.54
2010-03-17,6.88,88.66,23.08,281.72
2010-03-18,6.9,89.09,23.06,282.14
2010-03-19,6.83,88.63,23.05,278.95
2010-03-22,6.9,88.81,23.06,277.71
2010-03-23,7.01,89.78,23.27,273.47
2010-03-24,7.04,89.2,23.09,277.62
2010-03-25,6.96,89.69,23.37,280.39
2010-03-26,7.09,89.7,23.1,280.29
2010-03-29,7.14,89.24,23.05,280.17
2010-03-30,7.24,89.36,23.19,282.3
2010-03-31,7.22,89.0,22.81,282.5
2010-04-01,7.25,89.0,22.71,283.34
2010-04-05,7.32,89.76,22.8,284.44
2010-04-06,7.36,89.47,22.84,283.05
2010-04-07,7.39,89.16,22.86,280.72
2010-04-08,7.37,88.56,23.3,282.69
2010-04-09,7.43,89.35,23.63,282.05
2010-04-12,7.44,89.08,23.62,285.3
2010-04-13,7.45,89.54,23.72,292.29
2010-04-14,7.55,91.08,24.01,293.4
2010-04-15,7.64,90.83,24.04,296.54
2010-04-16,7.6,90.65,23.89,274.05
2010-04-19,7.59,91.76,24.18,274.02
2010-04-20,7.51,90.0,24.43,276.48
2010-04-21,7.96,89.51,24.4,276.12
2010-04-22,8.18,89.61,24.45,272.51
2010-04-23,8.32,90.21,24.11,271.48
2010-04-26,8.28,90.72,24.23,264.83
2010-04-27,8.05,89.4,24.03,263.54
2010-04-28,8.03,90.28,24.08,263.61
2010-04-29,8.25,90.53,24.15,265.01
2010-04-30,8.02,89.52,23.79,261.87
2010-05-03,8.18,89.94,24.04,264.31
2010-05-04,7.94,88.91,23.47,252.24
2010-05-05,7.86,88.45,23.25,253.93
2010-05-06,7.56,86.44,22.57,248.4
2010-05-07,7.24,85.17,21.97,245.65
2010-05-10,7.8,88.08,22.54,259.85
2010-05-11,7.88,88.51,22.49,253.57
2010-05-12,8.05,92.55,22.93,251.75
2010-05-13,7.93,91.71,22.77,254.49
2010-05-14,7.8,91.51,22.53,252.82
2010-05-17,7.81,90.98,22.54,253.04
2010-05-18,7.75,90.64,22.38,248.25
2010-05-19,7.63,89.88,22.1,246.29
2010-05-20,7.3,86.35,21.21,236.62
2010-05-21,7.44,87.48,21.0,235.14
2010-05-24,7.58,86.81,20.55,237.69
2010-05-25,7.53,86.86,20.4,237.64
2010-05-26,7.5,85.96,19.57,236.85
2010-05-27,7.78,88.16,20.34,244.31
2010-05-28,7.89,87.37,20.19,241.91
2010-06-01,8.01,86.73,20.26,240.28
2010-06-02,8.11,88.87,20.7,245.76
2010-06-03,8.08,89.25,21.02,251.86
2010-06-04,7.86,87.39,20.18,248.43
2010-06-07,7.71,86.58,19.79,241.85
2010-06-08,7.66,86.3,19.65,241.48
2010-06-09,7.47,86.42,19.4,236.12
2010-06-10,7.69,89.06,19.56,242.6
2010-06-11,7.79,89.6,20.08,243.34
2010-06-14,7.81,89.63,19.95,240.69
2010-06-15,7.98,90.53,20.8,248.07
2010-06-16,8.21,90.92,20.59,249.7
2010-06-17,8.35,91.36,20.63,249.11
2010-06-18,8.42,90.78,20.69,249.08
2010-06-21,8.3,91.13,20.3,243.37
2010-06-22,8.41,90.19,20.16,242.22
2010-06-23,8.32,90.75,19.8,240.12
2010-06-24,8.26,89.42,19.56,236.66
2010-06-25,8.19,88.67,19.19,235.46
2010-06-28,8.24,89.97,19.02,235.16
2010-06-29,7.87,87.25,18.24,226.28
2010-06-30,7.72,86.13,18.0,221.64
2010-07-01,7.63,85.5,18.12,218.92
2010-07-02,7.58,85.0,18.21,217.46
2010-07-06,7.64,86.12,18.64,217.22
2010-07-07,7.94,88.59,19.01,224.26
2010-07-08,7.93,89.26,19.1,227.43
2010-07-09,7.97,89.25,18.99,232.87
2010-07-12,7.9,89.75,19.43,237.03
2010-07-13,7.73,91.01,19.66,243.69
2010-07-14,7.76,91.18,19.9,244.75
2010-07-15,7.72,91.18,19.96,246.09
2010-07-16,7.67,89.3,19.47,228.95
2010-07-19,7.54,90.53,19.74,232.22
2010-07-20,7.74,88.27,19.94,239.9
2010-07-21,7.81,87.38,19.65,237.86
2010-07-22,7.95,88.91,20.22,241.5
2010-07-23,7.98,89.55,20.19,244.11
2010-07-26,7.96,89.57,20.42,243.57
2010-07-27,8.11,89.72,20.47,245.4
2010-07-28,8.01,89.58,20.3,241.27
2010-07-29,7.93,89.3,20.37,241.59
2010-07-30,7.9,89.56,20.19,241.52
2010-08-02,8.04,91.21,20.6,244.29
2010-08-03,8.04,90.94,20.47,244.0
2010-08-04,8.08,91.56,20.13,252.21
2010-08-05,8.04,91.95,19.85,253.1
2010-08-06,7.99,91.23,19.99,249.18
2010-08-09,8.04,92.53,20.04,251.73
2010-08-10,7.97,92.42,19.61,250.91
2010-08-11,7.68,91.01,19.45,244.95
2010-08-12,7.73,89.94,19.16,245.09
2010-08-13,7.65,89.63,19.09,242.27
2010-08-16,7.61,89.56,19.17,241.89
2010-08-17,7.74,90.04,19.44,244.34
2010-08-18,7.77,90.7,19.52,240.17
2010-08-19,7.67,90.36,19.22,233.11
2010-08-20,7.67,89.37,19.06,230.15
2010-08-23,7.55,88.65,19.1,231.17
2010-08-24,7.37,87.55,18.91,224.85
2010-08-25,7.46,87.81,18.96,226.46
2010-08-26,7.38,86.07,18.74,224.65
2010-08-27,7.42,87.43,18.82,228.56
2010-08-30,7.45,86.5,18.59,225.5
2010-08-31,7.47,86.31,18.46,224.17
2010-09-01,7.69,88.16,18.8,229.31
2010-09-02,7.74,87.65,18.83,230.73
2010-09-03,7.95,89.43,19.11,234.27
2010-09-07,7.92,88.29,18.85,231.33
2010-09-08,8.07,88.38,18.82,234.41
2010-09-09,8.08,88.58,18.89,237.2
2010-09-10,8.09,89.72,18.76,237.18
2010-09-13,8.2,90.85,19.75,240.23
2010-09-14,8.23,90.32,19.69,239.32
2010-09-15,8.3,90.73,19.76,239.42
2010-09-16,8.49,90.9,19.92,239.63
2010-09-17,8.46,91.26,19.84,244.16
2010-09-20,8.7,92.38,20.0,253.19
2010-09-21,8.71,92.52,19.78,255.77
2010-09-22,8.84,92.93,19.36,257.04
2010-09-23,8.87,92.3,19.22,255.78
2010-09-24,8.98,94.01,19.49,262.66
2010-09-27,8.94,94.39,19.45,264.21
2010-09-28,8.81,94.55,19.41,262.6
2010-09-29,8.83,94.97,19.27,262.86
2010-09-30,8.71,94.03,19.26,261.91
2010-10-01,8.68,95.08,19.18,261.83
2010-10-04,8.56,94.81,18.81,260.2
2010-10-05,8.87,96.5,19.15,268.11
2010-10-06,8.88,96.62,19.22,266.18
2010-10-07,8.88,97.24,19.29,264.02
2010-10-08,9.03,97.33,19.33,267.17
2010-10-11,9.07,97.9,19.34,268.41
2010-10-12,9.17,98.03,19.53,269.68
2010-10-13,9.22,98.4,19.93,270.64
2010-10-14,9.28,99.19,19.85,269.46
2010-10-15,9.67,98.88,20.09,299.6
2010-10-18,9.77,100.12,20.31,307.7
2010-10-19,9.5,96.76,19.74,302.78
2010-10-20,9.54,97.48,19.91,302.85
2010-10-21,9.51,98.02,19.99,304.85
2010-10-22,9.44,97.91,19.96,305.12
2010-10-25,9.48,98.02,19.81,307.1
2010-10-26,9.46,98.61,20.37,308.14
2010-10-27,9.45,99.14,20.49,307.08
2010-10-28,9.37,98.77,20.67,308.14
2010-10-29,9.24,100.66,20.98,305.7
2010-11-01,9.34,100.46,21.2,306.35
2010-11-02,9.5,100.83,21.54,306.65
2010-11-03,9.61,101.06,21.26,308.93
2010-11-04,9.77,102.9,21.35,310.97
2010-11-05,9.74,102.99,21.12,311.37
2010-11-08,9.79,103.12,21.09,312.21
2010-11-09,9.71,102.9,21.2,311.24
2010-11-10,9.77,103.18,21.19,310.28
2010-11-11,9.72,102.4,20.99,307.44
2010-11-12,9.46,101.21,20.66,300.52
2010-11-15,9.43,101.14,20.61,296.62
2010-11-16,9.26,100.15,20.43,290.77
2010-11-17,9.23,99.95,20.24,290.69
2010-11-18,9.47,101.64,20.45,297.17
2010-11-19,9.42,102.13,20.33,294.31
2010-11-22,9.62,102.37,20.36,294.51
2010-11-23,9.48,100.81,19.88,290.42
2010-11-24,9.67,102.66,20.08,296.37
2010-11-26,9.67,101.32,19.98,293.9
2010-11-29,9.73,100.61,20.03,289.97
2010-11-30,9.56,99.6,19.99,276.82
2010-12-01,9.72,101.68,20.61,281.12
2010-12-02,9.77,102.22,21.28,284.84
2010-12-03,9.75,102.36,21.38,285.43
2010-12-06,9.83,102.09,21.24,288.1
2010-12-07,9.77,101.4,21.27,292.47
2010-12-08,9.86,102.08,21.55,294.17
2010-12-09,9.82,101.6,21.43,294.65
2010-12-10,9.84,101.97,21.64,295.0
2010-12-13,9.88,101.59,21.57,296.2
2010-12-14,9.84,102.67,21.86,296.34
2010-12-15,9.84,101.9,22.04,294.05
2010-12-16,9.87,101.78,22.15,294.75
2010-12-17,9.85,102.09,22.08,294.3
2010-12-20,9.9,101.75,22.01,296.42
2010-12-21,9.96,102.61,22.22,300.41
2010-12-22,9.99,102.76,22.31,301.61
2010-12-23,9.94,102.72,22.4,300.99
2010-12-27,9.97,102.33,22.22,300.07
2010-12-28,10.0,102.59,22.17,298.34
2010-12-29,9.99,103.16,22.14,299.38
2010-12-30,9.94,103.27,22.04,298.31
2010-12-31,9.91,103.33,22.09,295.88
2011-01-03,10.12,103.84,22.14,301.05
2011-01-04,10.17,103.95,22.23,299.94
2011-01-05,10.26,103.54,22.16,303.4
2011-01-06,10.25,104.67,22.81,305.6
2011-01-07,10.32,104.16,22.63,307.07
2011-01-10,10.52,103.95,22.33,305.96
2011-01-11,10.49,103.7,22.25,306.85
2011-01-12,10.58,104.98,22.59,307.28
2011-01-13,10.62,104.78,22.31,307.19
2011-01-14,10.7,105.61,22.4,310.92
2011-01-18,10.46,106.07,22.68,318.62
2011-01-19,10.41,109.62,22.53,314.7
2011-01-20,10.22,109.7,22.44,312.21
2011-01-21,10.03,109.49,22.18,304.77
2011-01-24,10.36,112.39,22.46,304.4
2011-01-25,10.48,113.67,22.52,308.8
2011-01-26,10.56,113.39,22.78,307.1
2011-01-27,10.54,113.41,22.85,307.24
2011-01-28,10.32,112.1,21.96,299.37
2011-01-31,10.42,114.06,21.95,299.06
2011-02-01,10.6,115.16,22.15,304.38
2011-02-02,10.57,114.98,22.11,304.86
2011-02-03,10.55,115.14,21.88,303.94
2011-02-04,10.64,115.47,21.98,304.35
2011-02-07,10.81,116.05,22.32,306.0
2011-02-08,10.91,117.38,22.38,308.04
2011-02-09,11.0,116.39,22.14,307.1
2011-02-10,10.89,115.99,21.76,307.07
2011-02-11,10.96,115.82,21.57,311.08
2011-02-14,11.03,115.38,21.55,312.9
2011-02-15,11.05,115.11,21.46,310.91
2011-02-16,11.15,115.5,21.51,310.94
2011-02-17,11.0,116.1,21.66,311.46
2011-02-18,10.77,116.52,21.54,313.86
2011-02-22,10.4,114.48,21.17,303.97
2011-02-23,10.52,113.23,21.17,304.52
2011-02-24,10.53,113.65,21.31,303.27
2011-02-25,10.69,114.71,21.14,303.88
2011-02-28,10.85,114.43,21.16,305.55
2011-03-01,10.73,113.08,20.83,299.26
2011-03-02,10.81,113.21,20.76,299.27
2011-03-03,11.04,115.56,20.86,303.64
2011-03-04,11.06,114.39,20.66,299.19
2011-03-07,10.91,113.05,20.48,294.73
2011-03-08,10.93,114.71,20.63,295.05
2011-03-09,10.82,117.24,20.61,294.78
2011-03-10,10.65,114.53,20.23,289.07
2011-03-11,10.81,114.82,20.44,287.28
2011-03-14,10.86,114.08,20.45,283.93
2011-03-15,10.61,112.41,20.21,283.72
2011-03-16,10.13,108.15,19.74,277.51
2011-03-17,10.28,108.99,19.73,279.63
2011-03-18,10.16,110.2,19.74,279.48
2011-03-21,10.42,111.46,20.17,287.17
2011-03-22,10.48,111.69,20.14,287.58
2011-03-23,10.42,112.77,20.33,289.99
2011-03-24,10.59,113.13,20.55,292.35
2011-03-25,10.8,114.64,20.4,288.79
2011-03-28,10.76,114.07,20.23,286.61
2011-03-29,10.78,115.14,20.29,289.78
2011-03-30,10.71,115.65,20.39,289.83
2011-03-31,10.7,115.27,20.21,292.28
2011-04-01,10.58,116.12,20.28,294.8
2011-04-04,10.48,116.11,20.34,292.74
2011-04-05,10.41,115.92,20.52,283.48
2011-04-06,10.38,115.96,20.82,286.02
2011-04-07,10.38,116.2,20.86,288.92
2011-04-08,10.29,115.96,20.75,288.0
2011-04-11,10.16,115.89,20.68,287.61
2011-04-12,10.21,115.4,20.41,284.24
2011-04-13,10.32,115.89,20.4,287.06
2011-04-14,10.21,116.61,20.24,288.17
2011-04-15,10.06,117.49,20.2,264.36
2011-04-18,10.19,117.3,19.97,262.44
2011-04-19,10.38,116.92,20.02,259.79
2011-04-20,10.52,116.46,20.51,261.88
2011-04-21,10.77,118.95,20.32,261.57
2011-04-25,10.84,118.52,20.39,261.54
2011-04-26,10.76,119.1,20.85,265.42
2011-04-27,10.75,120.43,21.0,267.88
2011-04-28,10.65,120.72,21.26,267.98
2011-04-29,10.75,120.58,20.63,271.03
2011-05-02,10.63,121.69,20.43,268.27
2011-05-03,10.69,122.2,20.55,265.95
2011-05-04,10.74,120.61,20.75,266.89
2011-05-05,10.65,119.08,20.53,266.14
2011-05-06,10.65,119.92,20.59,266.65
2011-05-09,10.68,120.07,20.56,267.84
2011-05-10,10.73,120.98,20.44,270.32
2011-05-11,10.66,120.35,20.19,266.73
2011-05-12,10.64,122.3,20.16,266.53
2011-05-13,10.46,120.65,19.93,263.79
2011-05-16,10.24,119.9,19.56,258.24
2011-05-17,10.32,121.06,19.65,264.24
2011-05-18,10.44,121.02,19.78,263.92
2011-05-19,10.46,121.13,19.81,264.63
2011-05-20,10.29,120.82,19.62,261.04
2011-05-23,10.27,119.47,19.37,258.23
2011-05-24,10.2,119.28,19.35,258.16
2011-05-25,10.34,119.11,19.38,258.86
2011-05-26,10.29,118.7,19.77,258.1
2011-05-27,10.36,118.93,19.84,259.48
2011-05-31,10.68,119.95,20.04,263.52
2011-06-01,10.61,118.26,19.58,261.82
2011-06-02,10.63,117.93,19.41,263.04
2011-06-03,10.55,117.19,19.16,260.56
2011-06-06,10.38,116.98,19.24,259.56
2011-06-07,10.2,116.23,19.28,258.55
2011-06-08,10.2,116.69,19.18,258.62
2011-06-09,10.18,117.04,19.2,257.4
2011-06-10,10.01,115.86,19.0,253.8
2011-06-13,10.03,115.86,19.26,251.42
2011-06-14,10.21,116.53,19.41,253.24
2011-06-15,10.03,115.26,19.02,250.54
2011-06-16,9.99,115.5,19.23,249.25
2011-06-17,9.84,116.76,19.44,241.6
2011-06-20,9.68,117.17,19.61,241.39
2011-06-21,9.99,118.02,19.84,245.58
2011-06-22,9.91,117.64,19.75,242.6
2011-06-23,10.17,117.95,19.74,239.21
2011-06-24,10.02,117.21,19.47,236.55
2011-06-27,10.2,119.02,20.19,240.5
2011-06-28,10.3,120.71,20.67,245.9
2011-06-29,10.26,121.09,20.53,247.86
2011-06-30,10.31,121.81,20.83,252.24
2011-07-01,10.54,123.93,20.85,259.54
2011-07-05,10.73,124.56,20.86,265.23
2011-07-06,10.8,126.18,21.1,266.68
2011-07-07,10.97,125.31,21.45,272.28
2011-07-08,11.05,125.32,21.57,265.0
2011-07-11,10.87,124.25,21.34,262.66
2011-07-12,10.86,123.58,21.27,266.01
2011-07-13,11.0,123.77,21.34,268.12
